,product_id,product_id_num
44728,28523,28403
44730,28984,28863
44731,29156,29035
44738,31932,31795
44742,32911,32771
44743,33513,33372
44746,34339,34195
44750,34525,34380
44762,38344,38183
44765,39621,39453
44778,43972,43784
44780,44193,44004
44805,319,317
44806,873,868
44808,2202,2191
44818,5069,5041
44819,5090,5062
44821,5843,5814
44822,5917,5888
44823,6033,6004
44832,7979,7941
44841,10775,10730
44842,11717,11666
44843,11944,11892
44846,13087,13030
44849,14185,14127
44851,14534,14476
44853,15915,15852
44855,16961,16892
44860,18629,18555
44861,19058,18983
44863,19222,19145
44867,21093,21008
44876,22887,22794
44877,23917,23823
44881,24959,24858
44883,25416,25312
44887,26871,26758
44890,28020,27903
44893,28529,28409
44898,30320,30191
44901,31327,31191
44902,31526,31390
44903,32311,32173
44907,33237,33097
44908,33356,33216
44909,33363,33223
44911,33748,33606
44912,34047,33904
44916,35871,35722
44917,36074,35925
44918,36291,36140
44919,37195,37039
44921,37590,37433
44925,40692,40518
44926,41115,40940
44930,42757,42573
44931,43239,43052
44932,43632,43445
44936,44463,44272
44937,44557,44366
44939,44844,44652
44940,44992,44798
44942,45226,45032
44945,45979,45781
44948,46967,46760
44949,47124,46916
44970,41580,41403
44996,7414,7378
45005,9212,9172
45007,9663,9621
45009,10497,10453
45015,11489,11438
45016,11519,11468
45025,16926,16858
45026,16970,16901
45029,17702,17631
45039,19575,19496
45047,21387,21300
45055,24242,24147
45074,29205,29084
45075,29268,29146
45079,30121,29993
45084,31575,31439
45095,34610,34464
45097,34981,34833
45108,39126,38961
45122,43519,43332
45128,44695,44504
45130,44873,44681
45133,46011,45813
45145,47955,47744
45155,14819,14760
45156,16303,16239
45168,40076,39907
45174,921,916
45183,5995,5966
45184,6549,6519
45193,10189,10147
45203,12693,12641
45205,13297,13240
45210,15223,15163
45211,15418,15358
45222,20211,20131
45223,20400,20318
45232,22364,22273
45243,25210,25109
45245,26482,26370
45246,26579,26467
45251,27613,27496
45254,27817,27700
45259,31307,31171
45279,36819,36665
45300,42950,42765
45320,48781,48564
45322,49121,48902
45339,4834,4807
45341,5185,5157
45348,8779,8740
45349,8835,8796
45352,9043,9003
45354,9129,9089
45361,11302,11254
45365,12134,12082
45370,13253,13196
45371,13709,13651
45372,13850,13792
45375,14603,14544
45376,14626,14567
45384,16428,16363
45397,19775,19696
45398,20533,20451
45400,21032,20947
45404,22063,21973
45415,23693,23600
45419,24630,24531
45423,25693,25586
45429,27503,27387
45448,31736,31600
45451,32732,32592
45452,32985,32845
45461,35012,34864
45470,37114,36958
45479,39605,39437
45501,44762,44571
45502,45472,45275
45503,45805,45608
45504,45822,45625
45517,48750,48534
45524,2971,2958
45540,19558,19479
45559,36102,35952
45563,41118,40943
45575,49555,49332
45578,943,938
45579,1120,1113
45586,10359,10315
45588,12979,12923
45596,19024,18949
45597,19140,19063
45598,19326,19248
45612,26021,25911
45622,35548,35399
45624,36249,36098
45630,40699,40525
45632,41500,41323
45634,42100,41919
45638,44269,44080
45639,44963,44770
45646,47615,47406
45659,5144,5116
45676,14751,14692
45681,17723,17652
45688,20424,20342
45689,20573,20491
45691,21280,21193
45693,22614,22523
45707,28290,28173
45710,31258,31122
45713,32281,32144
45714,32651,32512
45738,45361,45166
45740,46048,45850
45750,49413,49192
45770,15383,15323
45771,19165,19088
45781,27551,27434
45783,28303,28184
45785,29523,29397
45805,44523,44332
45812,48907,48689
45825,21108,21023
45858,8167,8129
45859,8203,8165
45879,29230,29109
45880,29521,29395
45881,31681,31545
45884,40994,40819
45885,43882,43694
45890,47100,46892
45891,5351,5322
45892,9431,9390
45898,30280,30151
45901,44517,44326
45905,8514,8476
45906,9601,9559
45910,13634,13576
45916,23456,23363
45927,1698,1689
45929,3392,3377
45939,8321,8283
45946,10480,10436
45962,19036,18961
45965,19827,19747
45968,20773,20689
45982,29629,29502
46015,46372,46171
46030,738,735
46031,795,791
46040,5355,5326
46043,6452,6422
46050,9172,9132
46057,10120,10078
46058,10349,10305
46072,15608,15547
46073,16766,16698
46074,16912,16844
46083,19084,19009
46090,21931,21841
46092,22581,22490
46111,29041,28920
46136,37161,37005
46157,45229,45035
46165,48485,48270
46168,49151,48932
46204,43637,43450
46205,46058,45860
46217,1871,1862
46223,2578,2567
46228,3527,3511
46256,10126,10084
46266,13480,13422
46271,14403,14345
46277,16233,16170
46280,17577,17507
46360,30796,30662
46369,32309,32171
46377,33937,33794
46381,34224,34080
46387,35504,35355
46393,37594,37437
46402,38707,38545
46417,41636,41459
46428,43143,42956
46430,43861,43673
46462,32679,32540
46466,1560,1551
46469,3106,3093
46470,3514,3498
46473,4090,4068
46476,4524,4499
46480,6022,5993
46482,7472,7436
46485,8080,8042
46494,11791,11739
46495,12397,12345
46500,14506,14448
46502,16069,16006
46504,17516,17446
46507,20554,20472
46508,20730,20646
46510,22997,22904
46511,25035,24934
46513,28543,28423
46519,32212,32075
46520,33824,33681
46525,36635,36482
46527,36847,36693
46528,37218,37062
46529,38674,38512
46531,40688,40514
46534,43947,43759
46539,47269,47061
46540,47561,47352
46553,1391,1383
46555,1726,1717
46560,2102,2091
46561,2654,2643
46562,2713,2701
46564,3229,3215
46565,3526,3510
46566,3586,3570
46569,3895,3876
46572,4674,4647
46573,4970,4942
46579,5862,5833
46580,6088,6059
46583,6456,6426
46592,7680,7644
46593,7747,7710
46599,8936,8897
46600,8942,8903
46605,9932,9890
46606,9973,9931
46608,10279,10235
46609,10521,10477
46610,10939,10893
46612,10990,10944
46619,12738,12684
46622,13038,12982
46626,13458,13400
46634,14862,14803
46636,15703,15642
46644,17596,17525
46648,18767,18693
46650,19037,18962
46653,19257,19180
46654,19333,19255
46656,19589,19510
46663,21869,21780
46669,22489,22398
46675,23616,23523
46676,23673,23580
46680,24149,24054
46685,24920,24819
46687,26591,26479
46690,26753,26641
46698,27868,27751
46701,28262,28145
46711,29512,29386
46713,29748,29621
46716,31095,30959
46721,32422,32283
46723,32716,32577
46729,33833,33690
46730,34142,33998
46735,35601,35452
46737,36004,35855
46739,36185,36035
46743,37870,37712
46748,39142,38977
46752,40021,39852
46755,40544,40373
46766,42772,42588
46769,42997,42812
46773,43226,43039
46779,44464,44273
46780,44566,44375
46782,45008,44814
46784,46184,45984
46787,46783,46576
46788,47043,46836
46791,47744,47533
46794,47992,47781
46797,48552,48337
46798,48582,48366
46799,48626,48410
46803,49429,49208
46807,2693,2682
46815,5969,5940
46818,6402,6372
46823,10715,10670
46825,12193,12141
46834,17690,17619
46835,17864,17793
46848,23563,23470
46853,26780,26668
46856,27328,27214
46860,30944,30810
46863,31723,31587
46865,35085,34937
46880,44424,44234
46893,1677,1668
46896,3461,3445
46898,5433,5404
46900,9367,9326
46901,10470,10426
46904,16377,16312
46905,16576,16510
46906,17158,17089
46907,17216,17147
46908,19542,19463
46913,22167,22077
46915,22896,22803
46918,27380,27265
46922,28542,28422
46929,34131,33987
46930,36762,36608
46931,38699,38537
46936,46561,46356
46939,48458,48243
46941,49161,48942
46947,2999,2986
46950,3604,3588
46959,9873,9831
46975,21304,21217
46981,23680,23587
46983,25487,25381
46993,29793,29666
46995,30624,30491
46997,32029,31892
47002,34457,34312
47027,3231,3217
47037,7848,7810
47051,17703,17632
47052,18816,18741
47072,30596,30463
47077,32676,32537
47083,35622,35473
47092,40484,40313
47097,44861,44669
47101,46327,46126
47104,1287,1280
47106,5833,5804
47118,26651,26539
47119,27088,26974
47122,29560,29434
47124,31654,31518
47132,41782,41604
47139,459,457
47140,4258,4236
47141,4933,4905
47143,7872,7834
47145,8586,8548
47146,9432,9391
47151,14653,14594
47153,16556,16490
47154,17167,17098
47157,19447,19368
47158,20105,20025
47164,23614,23521
47166,24206,24111
47168,25593,25486
47170,26158,26048
47171,26425,26313
47177,30383,30252
47180,32835,32695
47181,32837,32697
47184,35181,35033
47187,36471,36319
47189,37493,37337
47191,38291,38130
47196,40866,40691
47197,41272,41095
47198,42252,42071
47199,43198,43011
47205,44300,44111
47206,44562,44371
47211,47385,47177
47212,47518,47309
47217,48624,48408
47221,1947,1937
47233,6655,6624
47244,9635,9593
47260,13603,13545
47279,19054,18979
47280,19360,19282
47308,28865,28744
47310,29066,28945
47329,35293,35144
47371,45635,45438
47384,2051,2041
47395,8362,8324
47422,18353,18281
47458,24671,24572
47528,724,721
47536,4947,4919
47545,14235,14177
47546,14508,14450
47554,20155,20075
47560,23228,23135
47565,24998,24897
47578,28019,27902
47580,28839,28718
47584,30836,30702
47590,37666,37509
47593,40663,40489
47596,42078,41897
47598,43728,43540
47604,44819,44628
47605,45745,45548
47608,286,285
47609,462,460
47610,1379,1372
47622,6979,6944
47626,8607,8569
47632,10745,10700
47636,11824,11772
47650,14990,14931
47653,16297,16233
47663,18566,18493
47697,33125,32985
47706,38590,38428
47721,46912,46705
47724,47629,47420
47727,49477,49256
47740,7646,7610
47803,19565,19486
47810,25286,25184
47813,26900,26787
47815,28626,28505
47822,39863,39694
47830,1598,1589
47835,4067,4045
47845,8609,8571
47854,13994,13936
47858,15425,15365
47867,19220,19143
47868,20682,20599
47869,20708,20625
47875,23086,22993
47878,24307,24212
47907,34814,34666
47908,35058,34910
47924,43220,43033
47926,44327,44138
47932,46573,46368
47943,1930,1920
47951,7955,7917
47952,8052,8014
47967,14034,13976
47969,14712,14653
47975,19498,19419
47979,21142,21057
47987,24826,24726
48025,44746,44555
48036,49332,49113
48057,11354,11305
48070,18071,17999
48095,27204,27090
48141,45795,45598
48149,669,666
48153,3818,3799
48158,5477,5448
48176,14741,14682
48178,15083,15024
48179,15322,15262
48186,18827,18752
48190,20709,20626
48198,25629,25522
48200,28213,28096
48209,39346,39179
48211,39882,39713
48212,41222,41045
48229,48592,48376
48238,21027,20942
48251,3242,3228
48263,11768,11717
48266,13000,12944
48273,17888,17817
48274,19910,19830
48277,21485,21396
48287,28472,28352
48291,31647,31511
48299,35680,35531
48304,38502,38340
48309,40945,40770
48312,42014,41834
48314,42886,42701
48315,44152,43963
48324,48972,48753
48335,23709,23616
48366,14926,14867
48378,20850,20766
48381,23602,23509
48383,25295,25193
48400,32701,32562
48404,36362,36210
48415,39886,39717
48416,41064,40889
48432,3146,3133
48436,4794,4767
48453,13227,13170
48458,15674,15613
48488,31523,31387
48493,32497,32358
48502,35412,35263
48503,35673,35524
48519,43190,43003
48520,43495,43308
48525,44439,44249
48530,47329,47121
48535,340,338
48536,1723,1714
48547,17326,17257
48549,19032,18957
48556,25123,25022
48560,28594,28474
48566,38298,38137
48588,35971,35822
48591,38978,38814
48596,46129,45930
48597,46803,46596
48604,6481,6451
48610,12821,12767
48613,15146,15087
48615,16220,16157
48617,17800,17729
48624,24582,24483
48645,45659,45462
48648,48692,48476
48659,5517,5488
48676,15016,14957
48680,19322,19244
48681,19865,19785
48686,23393,23300
48704,32743,32603
48706,33668,33527
48725,47044,46837
48733,2425,2414
48746,16574,16508
48753,22329,22238
48756,26284,26173
48759,29306,29182
48764,35186,35037
48766,36198,36048
48776,43909,43721
48816,14459,14401
48821,17606,17535
48843,30440,30309
48846,34982,34834
48853,38259,38099
48856,38576,38414
48860,40779,40605
48878,1197,1190
48881,1334,1327
48886,1702,1693
48887,2065,2055
48889,2245,2234
48891,3105,3092
48894,3922,3903
48895,4354,4332
48896,4402,4380
48899,4832,4805
48903,6581,6551
48904,7195,7159
48907,7471,7435
48911,9513,9471
48913,9652,9610
48915,10361,10317
48916,10889,10843
48919,12119,12067
48923,13760,13702
48929,16410,16345
48930,16518,16453
48931,17650,17579
48935,18481,18409
48936,18643,18569
48939,20362,20280
48940,20502,20420
48942,20575,20493
48945,24391,24295
48949,26383,26272
48951,26785,26673
48953,27665,27548
48954,27920,27803
48955,28053,27936
48956,28900,28779
48961,30227,30098
48964,32261,32124
48965,33273,33133
48966,33460,33319
48967,33488,33347
48968,33584,33443
48972,34247,34103
48975,34483,34338
48976,34937,34789
48977,35329,35180
48978,35440,35291
48979,35723,35574
48981,36056,35907
48982,36331,36179
48983,37082,36926
48984,37273,37117
48986,37423,37267
48989,38658,38496
48991,39161,38996
48992,39308,39141
48993,40403,40234
48994,40532,40361
48996,41346,41169
48997,41686,41509
48998,41863,41684
49000,42112,41931
49001,42184,42003
49003,42608,42425
49004,42990,42805
49008,43807,43619
49010,44185,43996
49011,44692,44501
49013,48317,48103
49014,48441,48226
49015,48655,48439
49016,48717,48501
49020,273,272
49022,880,875
49025,3390,3375
49027,5671,5642
49047,31889,31752
49049,32820,32680
49051,33004,32864
49061,43044,42859
49066,46188,45988
49069,47252,47044
49072,49232,49013
49083,2383,2372
49084,2454,2443
49086,2834,2821
49090,4486,4462
49094,5343,5314
49099,6598,6568
49112,9004,8964
49118,9739,9697
49132,13475,13417
49134,13633,13575
49135,13675,13617
49140,15767,15706
49143,16025,15962
49145,16265,16202
49147,16596,16530
49150,17383,17314
49160,18902,18827
49161,19155,19078
49174,21707,21618
49182,22720,22628
49185,23132,23039
49190,24352,24257
49191,24804,24705
49196,25171,25070
49198,25437,25333
49216,28377,28257
49218,29781,29654
49235,34562,34417
49237,34912,34764
49250,36793,36639
49275,41129,40953
49286,43079,42894
49314,46997,46790
49320,48006,47795
49343,2214,2203
49346,3058,3045
49358,8469,8431
49361,9114,9074
49366,11659,11608
49371,15848,15787
49374,16358,16294
49377,16734,16666
49378,16782,16714
49382,18716,18642
49392,23247,23154
49393,23418,23325
49395,23757,23663
49399,25304,25202
49401,25901,25791
49405,26568,26456
49407,26922,26809
49412,28280,28163
49413,28344,28224
49426,33241,33101
49431,34165,34021
49436,38321,38160
49441,41245,41068
49443,41743,41565
49450,43513,43326
49454,46361,46160
49463,48510,48295
49477,14458,14400
49480,17157,17088
49486,28252,28135
49494,40068,39899
49535,3057,3044
49536,3712,3695
49565,12550,12498
49566,12975,12919
49582,19251,19174
49587,20889,20805
49596,24176,24081
49613,27854,27737
49621,30978,30844
49624,32729,32589
49632,36619,36466
49642,43001,42816
49645,44352,44162
49677,2356,2345
49688,7028,6993
49692,8026,7988
49703,15120,15061
49719,24037,23942
49725,27239,27125
49732,30645,30512
49736,32237,32100
49737,32545,32406
49751,45692,45495
49753,47435,47226
49757,446,444
49761,3724,3706
49766,7926,7888
49770,8500,8462
49777,14355,14297
49799,28425,28305
49814,44750,44559
49816,45682,45485
49827,13563,13505
49843,87,86
49845,735,732
49852,9656,9614
49871,27748,27631
49873,28369,28249
49876,29921,29794
49897,41148,40972
49900,46002,45804
49913,7057,7021
49922,13817,13759
49938,27098,26984
49950,41098,40923
49952,42085,41904
49953,42345,42162
49991,8833,8794
49992,9497,9455
49996,10401,10357
50011,15055,14996
50036,20314,20232
50145,222,221
50149,3082,3069
50151,4411,4389
50167,15643,15582
50175,24092,23997
50178,24848,24748
50181,25477,25372
50196,30557,30424
50199,32439,32300
50204,35970,35821
50210,40457,40287
50218,46435,46231
50227,49391,49171
50228,49492,49270
50230,1640,1631
50231,1713,1704
50236,4973,4945
50277,39448,39281
50282,40991,40816
50283,41230,41053
50290,47985,47774
50336,24706,24607
50352,32224,32087
50388,49395,49174
50390,961,956
50393,6596,6566
50413,26524,26412
50447,3506,3490
50448,3628,3612
50470,12314,12262
50475,13193,13136
50476,13539,13481
50486,20390,20308
50502,24846,24746
50506,26100,25990
50512,27772,27655
50518,28840,28719
50519,29234,29112
50520,29360,29235
50537,33987,33844
50557,40297,40128
50588,48222,48008
50589,48297,48083
50595,8440,8402
50610,31888,31751
50613,35665,35516
50619,48036,47825
50624,1241,1234
50642,12026,11974
50645,12624,12572
50659,18732,18658
50660,19639,19560
50731,20757,20673
50736,30799,30665
50746,860,855
50753,4738,4711
50764,9849,9807
50786,17709,17638
50819,27848,27731
50878,7023,6988
50884,16023,15960
50887,17952,17881
50889,22263,22172
50890,22774,22682
50891,26291,26180
50894,29645,29518
50896,36436,36284
50897,39030,38865
50898,39423,39256
50900,41070,40895
50901,41523,41346
50902,42674,42490
50903,44388,44198
50905,44975,44782
50907,47109,46901
50908,47429,47220
50910,649,646
50921,7569,7533
50928,12657,12605
50933,15632,15571
50938,18301,18229
50953,24323,24228
50956,24853,24753
50960,30223,30094
50962,32043,31906
50964,34531,34386
50967,35606,35457
50973,41250,41073
50988,1711,1702
51004,5896,5867
51019,13062,13006
51021,13200,13143
51022,13508,13450
51023,13548,13490
51064,32639,32500
51067,33621,33480
51078,37384,37228
51082,38464,38302
51106,45594,45397
51121,9285,9245
51124,10623,10579
51159,43100,42914
51173,5870,5841
51182,13830,13772
51183,14157,14099
51184,15075,15016
51185,17041,16972
51189,24053,23958
51190,25554,25448
51192,26666,26554
51194,27463,27348
51196,29312,29188
51202,37838,37680
51232,8570,8532
51233,8805,8766
51243,16957,16888
51251,21863,21774
51265,25768,25660
51277,29453,29327
51279,30041,29913
51280,30812,30678
51281,30996,30862
51312,46777,46570
51321,108,107
51323,360,358
51328,809,805
51332,1446,1437
51333,1879,1870
51343,4931,4903
51347,6644,6613
51353,7615,7579
51365,9505,9463
51372,10793,10748
51380,13759,13701
51390,15727,15666
51391,15794,15733
51403,17998,17926
51405,18379,18307
51407,18565,18492
51413,19398,19319
51414,19543,19464
51446,25884,25775
51459,27876,27759
51461,28129,28012
51474,29934,29807
51502,38118,37958
51517,41514,41337
51519,42029,41849
51521,42374,42191
51530,43258,43071
51533,44090,43901
51549,47166,46958
51552,47590,47381
51560,49330,49111
51567,869,864
51583,5306,5277
51593,7423,7387
51602,9032,8992
51620,13167,13110
51621,13502,13444
51634,17971,17900
51635,18207,18135
51640,18589,18516
51646,19297,19219
51647,19311,19233
51663,22033,21943
51699,29742,29615
51713,32782,32642
51727,36880,36726
51729,37284,37128
51731,37765,37607
51744,40554,40383
51757,42897,42712
51763,43809,43621
51776,45711,45514
51789,47061,46854
51791,47131,46923
51792,47136,46928
51807,994,989
51810,3299,3284
51816,6142,6113
51817,6737,6705
51824,10734,10689
51826,11172,11125
51832,15391,15331
51837,20308,20226
51838,20659,20576
51841,21592,21503
51843,23158,23065
51844,23798,23704
51849,28221,28104
51865,40007,39838
51876,49125,48906
51888,5052,5024
51895,6636,6605
51899,7408,7372
51900,7480,7444
51917,14699,14640
51926,17658,17587
51945,22971,22878
51953,25108,25007
51968,28627,28506
51969,29221,29100
51973,30276,30147
51974,30742,30608
51978,31614,31478
51987,35805,35656
51991,36510,36358
52008,40961,40786
52009,41212,41035
52028,46671,46465
52061,26065,25955
52064,30482,30350
52070,44071,43882
52104,22241,22150
52113,34208,34064
52135,902,897
52137,1214,1207
52138,3279,3264
52150,13191,13134
52153,14021,13963
52154,14177,14119
52161,20980,20895
52167,24930,24829
52169,25034,24933
52178,32710,32571
52182,34505,34360
52185,35202,35053
52189,37437,37281
52194,39929,39760
52199,42072,41891
52201,42724,42540
52203,42843,42658
52204,43290,43103
52209,44908,44716
52211,46581,46376
52213,46873,46666
52233,6263,6234
52235,8718,8680
52242,13017,12961
52249,17080,17011
52253,22164,22074
52259,27627,27510
52262,28829,28708
52263,29426,29300
52278,38774,38612
52285,42257,42076
52297,4729,4702
52301,8089,8051
52303,11896,11844
52309,21790,21701
52313,29475,29349
52328,9465,9423
52329,12493,12441
52332,15565,15504
52334,16280,16216
52336,17975,17904
52339,20042,19962
52340,21015,20930
52344,25486,25380
52357,38349,38188
52361,42518,42335
52363,43878,43690
52385,5537,5508
52415,13471,13413
52420,15351,15291
52422,16070,16007
52442,21551,21462
52444,21830,21741
52449,22588,22497
52450,23040,22947
52452,24672,24573
52455,25404,25300
52475,30717,30583
52497,40333,40164
52507,41948,41769
52513,43868,43680
52542,19828,19748
52582,36234,36083
52598,3314,3299
52602,5183,5155
52604,7031,6996
52606,10329,10285
52608,11614,11563
52613,14072,14014
52615,15747,15686
52619,18781,18707
52620,20479,20397
52623,21362,21275
52625,21984,21894
52626,22633,22542
52630,26293,26182
52637,32085,31948
52649,44114,43925
52651,45047,44853
52761,145,144
52769,4091,4069
52770,4254,4232
52771,4291,4269
52773,5083,5055
52780,7738,7701
52782,8212,8174
52796,12859,12804
52799,13277,13220
52801,13455,13397
52810,15512,15451
52811,16419,16354
52813,17617,17546
52818,19039,18964
52823,20818,20734
52855,32682,32543
52866,38887,38725
52872,40306,40137
52874,40928,40753
52877,43029,42844
52878,43330,43143
52883,45581,45384
52884,46515,46310
52888,47818,47607
52889,47947,47736
52890,47970,47759
52891,48203,47990
52908,1458,1449
52921,7964,7926
52923,9357,9316
52924,9682,9640
52925,9922,9880
52927,10875,10829
52933,15315,15255
52934,16194,16131
52936,17666,17595
52941,20705,20622
52945,22607,22516
52946,22828,22736
52951,24190,24095
52953,24276,24181
52958,26379,26268
52966,29821,29694
52967,29846,29719
52976,37069,36913
52985,43564,43377
52989,44598,44407
52996,46865,46658
53005,980,975
53006,1631,1622
53016,8415,8377
53024,10819,10774
53031,14325,14267
53041,21091,21006
53044,25915,25805
53045,26184,26074
53056,36169,36019
53071,46250,46049
53111,10494,10450
53122,14933,14874
53124,15043,14984
53128,16742,16674
53149,20115,20035
53216,34677,34531
53219,35371,35222
53225,37440,37284
53227,38190,38030
53241,40421,40252
53280,5001,4973
53283,6674,6643
53287,8007,7969
53290,8819,8780
53292,9927,9885
53300,15544,15483
53326,26905,26792
53346,34371,34227
53356,37098,36942
53357,37178,37022
53365,40672,40498
53366,40897,40722
53367,41567,41390
53368,43049,42864
53369,43155,42968
53390,237,236
53392,1337,1330
53397,1801,1792
53399,2094,2083
53410,4019,3998
53411,4130,4108
53417,5303,5274
53427,6492,6462
53430,7922,7884
53438,9430,9389
53446,11115,11068
53448,11374,11324
53449,11386,11336
53457,13118,13061
53471,15063,15004
53473,15662,15601
53500,21121,21036
53501,21134,21049
53516,23440,23347
53519,24284,24189
53521,24632,24533
53551,30461,30329
53554,31183,31047
53555,31444,31308
53559,31734,31598
53562,32664,32525
53568,33855,33712
53569,33978,33835
53576,35174,35026
53599,40363,40194
53612,42896,42711
53621,44740,44549
53623,45316,45121
53633,47531,47322
53635,47609,47400
53650,3898,3879
53652,4921,4893
53667,12760,12706
53681,20836,20752
53685,22330,22239
53686,24000,23906
53695,31851,31714
53703,38380,38219
53735,4141,4119
53738,4590,4564
53744,5588,5559
53766,8515,8477
53767,8818,8779
53779,10424,10380
53792,12293,12241
53799,13620,13562
53803,14231,14173
53813,16200,16137
53824,17614,17543
53837,19169,19092
53842,20304,20222
53849,21577,21488
53856,22292,22201
53863,23489,23396
53875,25088,24987
53895,28099,27982
53897,28169,28052
53905,29180,29059
53912,30206,30077
53914,30615,30482
53927,31862,31725
53929,32373,32234
53931,32893,32753
53936,33910,33767
53938,34476,34331
53946,35369,35220
53947,35381,35232
53950,37531,37375
53952,37656,37499
53954,37723,37565
53968,39612,39444
53976,40252,40083
53983,41103,40928
53988,41870,41691
53994,42817,42632
54000,43514,43327
54015,45295,45100
54019,46004,45806
54023,46542,46337
54047,49283,49064
54053,8033,7995
54056,9420,9379
54060,24208,24113
54070,45303,45108
54071,45953,45756
54073,47910,47699
54093,6393,6363
54094,6419,6389
54110,13505,13447
54117,17104,17035
54129,21862,21773
54137,24779,24680
54140,25410,25306
54146,27034,26920
54153,29562,29436
54154,29637,29510
54172,36687,36533
54180,40171,40002
54185,43150,42963
54188,43447,43260
54190,44642,44451
54193,44810,44619
54199,46054,45856
54210,48986,48767
54214,671,668
54245,12995,12939
54302,36840,36686
54325,44834,44642
54331,45724,45527
54332,45865,45668
54334,47086,46878
54339,48744,48528
54343,578,575
54387,8781,8742
54397,11672,11621
54414,14804,14745
54455,22368,22277
54494,30657,30524
54506,32905,32765
54580,46901,46694
54608,9120,9080
54619,15650,15589
54623,17505,17435
54625,17662,17591
54631,21951,21861
54637,24831,24731
54641,27418,27303
54647,31758,31622
54648,32200,32063
54649,33648,33507
54656,38540,38378
54662,42394,42211
54663,43775,43587
54667,45353,45158
54669,46914,46707
54670,47038,46831
54671,47112,46904
54672,47427,47218
54673,47569,47360
54676,49270,49051
54681,2469,2458
54688,9734,9692
54689,9909,9867
54700,20312,20230
54704,23610,23517
54705,23789,23695
54708,25442,25337
54711,28332,28212
54714,29804,29677
54715,30325,30196
54717,31907,31770
54719,34509,34364
54730,45657,45460
54738,5990,5961
54740,11050,11004
54745,14105,14047
54747,18198,18126
54751,22544,22453
54753,23894,23800
54756,32283,32146
54758,33210,33070
54760,35001,34853
54761,35261,35112
54762,36238,36087
54763,36424,36272
54765,37588,37431
54767,39616,39448
54768,42517,42334
54769,44644,44453
54772,47757,47546
54784,9127,9087
54799,20379,20297
54801,21194,21107
54827,40595,40424
54831,43915,43727
54833,46351,46150
54865,41056,40881
54880,34911,34763
54883,43224,43037
54884,43501,43314
54887,47653,47444
54890,513,510
54891,917,912
54893,1857,1848
54897,2977,2964
54900,3662,3645
54903,4995,4967
54907,5742,5713
54912,7433,7397
54913,7538,7502
54924,10856,10810
54926,11245,11198
54934,13284,13227
54935,13557,13499
54945,16471,16406
54946,16680,16612
54958,19801,19721
54967,23996,23902
54970,25092,24991
54973,25970,25860
54982,28215,28098
54983,28573,28453
54985,28847,28726
55001,31976,31839
55005,33010,32870
55006,33391,33251
55011,34405,34261
55013,34869,34721
55015,35453,35304
55017,35828,35679
55023,37299,37143
55026,37848,37690
55027,37855,37697
55034,40767,40593
55038,42744,42560
55052,47950,47739
55055,48945,48726
55057,48981,48762
55059,49417,49196
55072,2077,2067
55076,3520,3504
55078,3638,3621
55107,9952,9910
55110,10447,10403
55120,12210,12158
55132,14064,14006
55176,21540,21451
55184,22023,21933
55216,28224,28107
55232,30284,30155
55240,30936,30802
55244,31819,31682
55247,32380,32241
55262,34657,34511
55266,35290,35141
55270,35626,35477
55288,38217,38057
55291,38685,38523
55325,45314,45119
55333,47105,46897
55345,1216,1209
55347,5645,5616
55352,10455,10411
55353,10993,10947
55357,17360,17291
55366,24787,24688
55368,25208,25107
55369,25438,25334
55374,29582,29456
55377,31969,31832
55379,35678,35529
55381,36194,36044
55382,36905,36751
55389,44124,43935
55390,44261,44072
55402,5747,5718
55404,6962,6928
55408,8112,8074
55413,10530,10486
55414,10978,10932
55444,22683,22592
55459,28228,28111
55478,36148,35998
55479,36284,36133
55481,37140,36984
55484,38039,37880
55492,40123,39954
55494,41328,41151
55498,42234,42053
55508,45996,45798
55541,16125,16062
55543,18449,18377
55549,25613,25506
55563,33199,33059
55564,34591,34445
55566,35390,35241
55568,37041,36886
55575,45427,45230
55585,1452,1443
55589,2948,2935
55598,5808,5779
55611,10528,10484
55627,14511,14453
55632,17267,17198
55649,21143,21058
55657,22528,22437
55674,26390,26279
55677,28366,28246
55678,28528,28408
55679,28801,28680
55681,28920,28799
55690,30581,30448
55711,37291,37135
55724,39972,39803
55749,46237,46036
55759,47658,47449
55793,10691,10646
55795,10913,10867
55805,14466,14408
55811,17173,17104
55835,29622,29496
55854,36881,36727
55866,43378,43191
55893,30946,30812
55898,3787,3769
55912,12362,12310
55916,14490,14432
55917,15874,15813
55922,19709,19630
55924,21047,20962
55931,28875,28754
55950,40879,40704
55951,41004,40829
55954,42929,42744
55967,2353,2342
55970,5360,5331
55983,14825,14766
55993,22885,22792
56042,6396,6366
56050,15175,15116
56051,15483,15422
56052,16296,16232
56054,17610,17539
56055,20914,20830
56056,21338,21251
56057,24398,24301
56061,27383,27268
56065,32345,32207
56066,32874,32734
56068,33358,33218
56071,33852,33709
56073,34643,34497
56087,47842,47631
56088,194,193
56089,347,345
56104,7004,6969
56111,9401,9360
56113,9639,9597
56116,13693,13635
56117,13796,13738
56128,19111,19036
56129,19282,19204
56130,19831,19751
56131,20459,20377
56136,22624,22533
56140,24649,24550
56160,38681,38519
56176,48681,48465
56195,9098,9058
56207,14727,14668
56209,14939,14880
56212,15816,15755
56219,20698,20615
56231,26314,26203
56241,29799,29672
56242,30250,30121
56245,31255,31119
